number	annpre_mean	coeff_var		
7980	75.00	18.00
7981	75.00	18.00
7982	75.00	10.00
7983	75.00	16.00
7986	75.00	14.00
8018	75.00	22.00
8019	75.00	25.00
8020	75.00	20.00
8025	75.00	19.00
8036	75.00	7.00
8052	75.00	6.00
8053	75.00	12.00
8054	75.00	14.00
8061	75.00	6.00
8062	75.00	10.00
8063	75.00	14.00
8064	75.00	18.00
8065	75.00	9.00
8066	75.00	16.00
8069	75.00	20.00
8100	75.00	16.00
8102	75.00	21.00
8107	75.00	18.00
8108	75.00	17.00
8118	75.00	12.00
8119	75.00	9.00
8135	75.00	12.00
8136	75.00	5.00
8137	75.00	11.00
8138	75.00	11.00
8139	75.00	10.00
8144	75.00	9.00
8145	75.00	6.00
8146	75.00	5.00
8147	75.00	14.00
8148	75.00	17.00
8149	75.00	19.00
8152	75.00	31.00
8183	75.00	20.00
8185	75.00	16.00
8190	75.00	18.00
8200	75.00	14.00
8201	75.00	12.00
8202	75.00	20.00
8218	75.00	16.00
8219	75.00	5.00
8220	75.00	2.00
8221	75.00	11.00
8222	75.00	14.00
8228	75.00	12.00
8229	75.00	5.00
8230	75.00	10.00
8231	75.00	17.00
8232	75.00	23.00
8235	75.00	31.00
8268	75.00	16.00
8273	75.00	22.00
8283	75.00	14.00
8284	75.00	9.00
8301	75.00	16.00
8302	75.00	5.00
8303	75.00	1.00
8304	75.00	10.00
8305	75.00	18.00
8310	75.00	18.00
8311	75.00	10.00
8312	75.00	8.00
8313	75.00	7.00
8314	75.00	16.00
8315	75.00	28.00
8316	75.00	32.00
8317	75.00	27.00
8318	75.00	24.00
8348	75.00	25.00
8349	75.00	20.00
8350	75.00	17.00
8365	75.00	8.00
8366	75.00	14.00
8367	75.00	15.00
8384	75.00	16.00
8385	75.00	9.00
8386	75.00	1.00
8387	75.00	13.00
8388	75.00	18.00
8393	75.00	6.00
8394	75.00	10.00
8395	75.00	3.00
8396	75.00	7.00
8398	75.00	28.00
8399	75.00	34.00
8400	75.00	27.00
8431	75.00	21.00
8432	75.00	21.00
8448	75.00	8.00
8449	75.00	16.00
8450	75.00	15.00
8467	75.00	17.00
8468	75.00	13.00
8469	75.00	2.00
8470	75.00	9.00
8471	75.00	15.00
8475	75.00	11.00
8476	75.00	1.00
8477	75.00	6.00
8478	75.00	2.00
8479	75.00	14.00
8481	75.00	24.00
8483	75.00	30.00
8514	75.00	21.00
8515	75.00	22.00
8521	75.00	24.00
8531	75.00	13.00
8532	75.00	10.00
8550	75.00	13.00
8551	75.00	13.00
8552	75.00	2.00
8553	75.00	9.00
8554	75.00	15.00
8555	75.00	18.00
8558	75.00	13.00
8597	75.00	31.00
8614	75.00	8.00
8615	75.00	10.00
8636	75.00	10.00
8637	75.00	21.00
8638	75.00	24.00
8640	75.00	22.00
8641	75.00	14.00
8678	75.00	25.00
8679	75.00	32.00
8697	75.00	21.00
8698	75.00	12.00
8720	75.00	21.00
8721	75.00	18.00
8722	75.00	23.00
8723	75.00	11.00
8761	75.00	26.00
8780	75.00	21.00
8805	75.00	13.00
8806	75.00	2.00
8863	75.00	18.00
8888	75.00	11.00
8889	75.00	2.00
8931	75.00	21.00
8932	75.00	16.00
8934	75.00	25.00
8972	75.00	8.00
8975	75.00	3.00
8976	75.00	3.00
9008	75.00	27.00
9015	75.00	18.00
9059	75.00	9.00
9060	75.00	5.00
9091	75.00	27.00
9097	75.00	22.00
9143	75.00	10.00
9173	75.00	29.00
9174	75.00	27.00
9180	75.00	13.00
9182	75.00	26.00
9196	75.00	25.00
9226	75.00	13.00
9255	75.00	29.00
9256	75.00	27.00
9265	75.00	28.00
9297	75.00	9.00
9309	75.00	20.00
9338	75.00	26.00
9339	75.00	27.00
9348	75.00	28.00
9380	75.00	9.00
9421	75.00	26.00
9491	75.00	28.00
9504	75.00	29.00
9513	75.00	26.00
9558	75.00	16.00
9572	75.00	31.00
9573	75.00	37.00
9574	75.00	31.00
9596	75.00	25.00
9657	75.00	27.00
9679	75.00	22.00
9740	75.00	27.00
9758	75.00	30.00
9762	75.00	23.00
9820	75.00	26.00
9822	75.00	27.00
9840	75.00	28.00
9841	75.00	30.00
9844	75.00	22.00
9905	75.00	27.00
9925	75.00	8.00
9926	75.00	15.00
9927	75.00	19.00
9987	75.00	25.00
9988	75.00	24.00
10008	75.00	8.00
10009	75.00	18.00
10010	75.00	19.00
10044	75.00	4.00
10070	75.00	25.00
10089	75.00	15.00
10090	75.00	19.00
10091	75.00	15.00
10092	75.00	23.00
10127	75.00	7.00
10153	75.00	26.00
10171	75.00	25.00
10172	75.00	18.00
10173	75.00	19.00
10174	75.00	24.00
10210	75.00	11.00
10235	75.00	21.00
10254	75.00	16.00
10255	75.00	24.00
10256	75.00	23.00
10293	75.00	8.00
10336	75.00	16.00
10337	75.00	10.00
10338	75.00	24.00
10376	75.00	8.00
10377	75.00	3.00
10419	75.00	7.00
10420	75.00	11.00
10459	75.00	15.00
10460	75.00	14.00
10461	75.00	2.00
10501	75.00	23.00
10502	75.00	7.00
10503	75.00	11.00
10542	75.00	18.00
10543	75.00	14.00
10544	75.00	3.00
10584	75.00	23.00
10585	75.00	22.00
10586	75.00	18.00
10667	75.00	16.00
10668	75.00	22.00
10750	75.00	25.00
10751	75.00	28.00
10833	75.00	25.00
10834	75.00	34.00
10915	75.00	27.00
10916	75.00	32.00
10998	75.00	27.00
10999	75.00	34.00
11081	75.00	32.00
11164	75.00	30.00
11165	75.00	32.00
11247	75.00	18.00
11248	75.00	25.00
11330	75.00	18.00
11403	75.00	28.00
11413	75.00	20.00
11485	75.00	21.00
11486	75.00	30.00
11487	75.00	25.00
11496	75.00	27.00
11567	75.00	25.00
11568	75.00	21.00
11570	75.00	25.00
11571	75.00	22.00
11579	75.00	12.00
11580	75.00	25.00
11649	75.00	19.00
11650	75.00	25.00
11654	75.00	26.00
11662	75.00	12.00
11732	75.00	25.00
11737	75.00	26.00
11745	75.00	7.00
11815	75.00	28.00
11820	75.00	26.00
11821	75.00	5.00
11823	75.00	12.00
11828	75.00	5.00
11898	75.00	21.00
11904	75.00	5.00
11905	75.00	17.00
11907	75.00	21.00
11911	75.00	12.00
11980	75.00	20.00
11987	75.00	6.00
11988	75.00	17.00
11991	75.00	14.00
12063	75.00	24.00
12074	75.00	16.00
12146	75.00	24.00
12157	75.00	16.00
12229	75.00	23.00
12240	75.00	21.00
12241	75.00	8.00
12242	75.00	11.00
12312	75.00	27.00
12323	75.00	20.00
12324	75.00	8.00
12325	75.00	15.00
12395	75.00	25.00
12406	75.00	15.00
12407	75.00	7.00
12408	75.00	15.00
12478	75.00	25.00
12489	75.00	15.00
12490	75.00	10.00
12491	75.00	13.00
12561	75.00	17.00
12572	75.00	10.00
12573	75.00	10.00
12574	75.00	7.00
12643	75.00	21.00
12644	75.00	24.00
12655	75.00	23.00
12656	75.00	16.00
12657	75.00	8.00
12726	75.00	23.00
12727	75.00	24.00
12738	75.00	23.00
12739	75.00	26.00
12740	75.00	8.00
12809	75.00	29.00
12810	75.00	17.00
12821	75.00	26.00
12822	75.00	23.00
12823	75.00	14.00
12892	75.00	29.00
12893	75.00	26.00
12905	75.00	23.00
12906	75.00	15.00
12975	75.00	29.00
12988	75.00	10.00
12989	75.00	3.00
12990	75.00	15.00
13058	75.00	26.00
13071	75.00	6.00
13072	75.00	3.00
13073	75.00	10.00
13141	75.00	27.00
13154	75.00	4.00
13155	75.00	4.00
13156	75.00	6.00
13223	75.00	16.00
13224	75.00	27.00
13238	75.00	2.00
13239	75.00	6.00
13240	75.00	10.00
13306	75.00	21.00
13307	75.00	21.00
13321	75.00	0.00
13322	75.00	2.00
13323	75.00	10.00
13389	75.00	21.00
13390	75.00	18.00
13472	75.00	20.00
13555	75.00	19.00
13638	75.00	20.00
13721	75.00	20.00
13804	75.00	24.00
13887	75.00	21.00
13969	75.00	28.00
13970	75.00	25.00
14052	75.00	30.00
14053	75.00	25.00
14135	75.00	30.00
14136	75.00	26.00
14218	75.00	30.00
14219	75.00	31.00
14301	75.00	26.00
14302	75.00	30.00
14383	75.00	24.00
14384	75.00	27.00
14385	75.00	30.00
14466	75.00	25.00
14467	75.00	23.00
14468	75.00	28.00
14469	75.00	24.00
14549	75.00	21.00
14550	75.00	23.00
14551	75.00	24.00
14552	75.00	24.00
14632	75.00	22.00
14633	75.00	28.00
14634	75.00	28.00
14635	75.00	24.00
14715	75.00	22.00
14716	75.00	28.00
14717	75.00	28.00
14718	75.00	26.00
14719	75.00	25.00
14798	75.00	25.00
14799	75.00	28.00
14800	75.00	23.00
14801	75.00	24.00
14802	75.00	27.00
14881	75.00	18.00
14882	75.00	28.00
14883	75.00	17.00
14884	75.00	24.00
14885	75.00	25.00
14964	75.00	19.00
14965	75.00	22.00
14966	75.00	14.00
14967	75.00	23.00
15044	75.00	24.00
15046	75.00	20.00
15047	75.00	19.00
15048	75.00	17.00
15049	75.00	14.00
15050	75.00	19.00
15122	75.00	18.00
15123	75.00	17.00
15127	75.00	22.00
15129	75.00	25.00
15130	75.00	19.00
15131	75.00	15.00
15132	75.00	12.00
15133	75.00	19.00
15204	75.00	22.00
15205	75.00	18.00
15206	75.00	17.00
15209	75.00	25.00
15210	75.00	25.00
15212	75.00	25.00
15213	75.00	25.00
15214	75.00	15.00
15215	75.00	11.00
15216	75.00	19.00
15287	75.00	18.00
15288	75.00	21.00
15289	75.00	17.00
15292	75.00	25.00
15293	75.00	25.00
15295	75.00	24.00
15297	75.00	13.00
15298	75.00	10.00
15356	75.00	16.00
15369	75.00	13.00
15370	75.00	18.00
15371	75.00	18.00
15372	75.00	17.00
15375	75.00	17.00
15376	75.00	16.00
15377	75.00	17.00
15378	75.00	21.00
15439	75.00	16.00
15453	75.00	17.00
15454	75.00	21.00
15455	75.00	17.00
15458	75.00	17.00
15459	75.00	8.00
15460	75.00	17.00
15461	75.00	18.00
15522	75.00	16.00
15536	75.00	22.00
15537	75.00	21.00
15538	75.00	15.00
15539	75.00	7.00
15540	75.00	10.00
15541	75.00	15.00
15542	75.00	9.00
15543	75.00	14.00
15544	75.00	18.00
15605	75.00	6.00
15606	75.00	10.00
15619	75.00	22.00
15620	75.00	22.00
15621	75.00	15.00
15622	75.00	12.00
15623	75.00	10.00
15625	75.00	9.00
15626	75.00	17.00
15688	75.00	8.00
15702	75.00	22.00
15703	75.00	24.00
15704	75.00	19.00
15705	75.00	5.00
15706	75.00	12.00
15709	75.00	17.00
15771	75.00	2.00
15785	75.00	18.00
15786	75.00	18.00
15787	75.00	13.00
15788	75.00	5.00
15854	75.00	2.00
15855	75.00	8.00
15868	75.00	18.00
15869	75.00	18.00
15870	75.00	7.00
15871	75.00	6.00
15937	75.00	13.00
15938	75.00	14.00
15950	75.00	20.00
15951	75.00	14.00
15952	75.00	16.00
15953	75.00	7.00
16020	75.00	19.00
16021	75.00	14.00
16033	75.00	20.00
16034	75.00	14.00
16035	75.00	9.00
16103	75.00	18.00
16116	75.00	10.00
16117	75.00	9.00
16118	75.00	10.00
16198	75.00	4.00
16199	75.00	10.00
16200	75.00	5.00
16281	75.00	4.00
16282	75.00	9.00
16283	75.00	12.00
16352	75.00	3.00
16364	75.00	4.00
16365	75.00	14.00
16366	75.00	12.00
16435	75.00	0.00
16447	75.00	11.00
16448	75.00	15.00
16518	75.00	0.00
16530	75.00	19.00
16531	75.00	15.00
16532	75.00	19.00
16601	75.00	0.00
16602	75.00	0.00
16613	75.00	22.00
16614	75.00	20.00
16615	75.00	21.00
16685	75.00	0.00
16696	75.00	22.00
16697	75.00	20.00
16698	75.00	21.00
16768	75.00	4.00
16769	75.00	0.00
16778	75.00	21.00
16779	75.00	22.00
16780	75.00	22.00
16851	75.00	7.00
16852	75.00	0.00
16861	75.00	21.00
16862	75.00	20.00
16863	75.00	22.00
16935	75.00	0.00
16944	75.00	30.00
16945	75.00	23.00
16946	75.00	19.00
17018	75.00	11.00
17019	75.00	3.00
17027	75.00	22.00
17028	75.00	23.00
17029	75.00	19.00
17102	75.00	2.00
17110	75.00	21.00
17111	75.00	24.00
17112	75.00	19.00
17185	75.00	12.00
17193	75.00	21.00
17194	75.00	23.00
17195	75.00	19.00
17268	75.00	25.00
17276	75.00	16.00
17277	75.00	25.00
17351	75.00	25.00
17352	75.00	5.00
17358	75.00	26.00
17359	75.00	22.00
17360	75.00	25.00
17361	75.00	24.00
17434	75.00	21.00
17435	75.00	1.00
17441	75.00	26.00
17442	75.00	25.00
17443	75.00	24.00
17444	75.00	21.00
17517	75.00	8.00
17518	75.00	1.00
17519	75.00	2.00
17524	75.00	26.00
17525	75.00	25.00
17526	75.00	23.00
17527	75.00	21.00
17600	75.00	1.00
17601	75.00	2.00
17602	75.00	0.00
17606	75.00	24.00
17607	75.00	24.00
17608	75.00	24.00
17609	75.00	18.00
17610	75.00	14.00
17683	75.00	1.00
17684	75.00	3.00
17685	75.00	0.00
17686	75.00	0.00
17689	75.00	22.00
17690	75.00	20.00
17691	75.00	16.00
17692	75.00	18.00
17693	75.00	14.00
17766	75.00	0.00
17767	75.00	1.00
17768	75.00	0.00
17769	75.00	0.00
17770	75.00	6.00
17771	75.00	16.00
17772	75.00	13.00
17773	75.00	20.00
17774	75.00	22.00
17775	75.00	21.00
17776	75.00	6.00
17849	75.00	0.00
17850	75.00	1.00
17851	75.00	0.00
17852	75.00	0.00
17853	75.00	1.00
17854	75.00	11.00
17855	75.00	8.00
17856	75.00	18.00
17857	75.00	22.00
17858	75.00	13.00
17859	75.00	6.00
17932	75.00	8.00
17933	75.00	11.00
17934	75.00	0.00
17935	75.00	0.00
17936	75.00	1.00
17937	75.00	4.00
17938	75.00	8.00
17939	75.00	7.00
17940	75.00	14.00
17941	75.00	12.00
17942	75.00	15.00
18016	75.00	0.00
18017	75.00	0.00
18018	75.00	0.00
18019	75.00	7.00
18020	75.00	5.00
18021	75.00	0.00
18022	75.00	1.00
18023	75.00	6.00
18024	75.00	12.00
18025	75.00	14.00
18101	75.00	0.00
18102	75.00	7.00
18104	75.00	0.00
18105	75.00	1.00
18106	75.00	2.00
18107	75.00	9.00
18108	75.00	15.00
18109	75.00	12.00
18188	75.00	0.00
18189	75.00	2.00
18190	75.00	10.00
18191	75.00	15.00
18192	75.00	11.00
18272	75.00	2.00
18273	75.00	4.00
18274	75.00	9.00
446	85.00	25.00
696	85.00	32.00
946	85.00	26.00
955	85.00	21.00
1029	85.00	31.00
1038	85.00	21.00
1039	85.00	30.00
1040	85.00	30.00
1041	85.00	27.00
1112	85.00	31.00
1120	85.00	22.00
1121	85.00	26.00
1122	85.00	28.00
1123	85.00	28.00
1124	85.00	28.00
1125	85.00	28.00
1126	85.00	25.00
1130	85.00	20.00
1131	85.00	18.00
1132	85.00	19.00
1203	85.00	22.00
1204	85.00	27.00
1205	85.00	28.00
1206	85.00	31.00
1207	85.00	28.00
1208	85.00	28.00
1209	85.00	25.00
1210	85.00	25.00
1211	85.00	20.00
1213	85.00	16.00
1214	85.00	21.00
1215	85.00	22.00
1216	85.00	21.00
1278	85.00	36.00
1287	85.00	25.00
1288	85.00	27.00
1289	85.00	29.00
1290	85.00	36.00
1291	85.00	35.00
1292	85.00	20.00
1293	85.00	23.00
1294	85.00	20.00
1295	85.00	15.00
1296	85.00	16.00
1299	85.00	27.00
1300	85.00	24.00
1361	85.00	36.00
1370	85.00	25.00
1371	85.00	29.00
1372	85.00	29.00
1373	85.00	30.00
1374	85.00	35.00
1375	85.00	23.00
1376	85.00	23.00
1377	85.00	18.00
1378	85.00	15.00
1382	85.00	27.00
1383	85.00	20.00
1454	85.00	29.00
1455	85.00	32.00
1456	85.00	31.00
1457	85.00	25.00
1458	85.00	25.00
1459	85.00	21.00
1460	85.00	21.00
1477	85.00	17.00
1478	85.00	21.00
1482	85.00	21.00
1536	85.00	26.00
1537	85.00	29.00
1538	85.00	30.00
1539	85.00	31.00
1540	85.00	29.00
1541	85.00	25.00
1548	85.00	14.00
1560	85.00	11.00
1561	85.00	34.00
1564	85.00	14.00
1565	85.00	21.00
1566	85.00	19.00
1622	85.00	28.00
1623	85.00	28.00
1624	85.00	25.00
1625	85.00	27.00
1631	85.00	20.00
1639	85.00	23.00
1640	85.00	28.00
1641	85.00	18.00
1642	85.00	20.00
1644	85.00	34.00
1647	85.00	12.00
1650	85.00	21.00
1651	85.00	18.00
1705	85.00	25.00
1706	85.00	28.00
1707	85.00	27.00
1708	85.00	27.00
1716	85.00	33.00
1717	85.00	38.00
1721	85.00	23.00
1722	85.00	21.00
1723	85.00	23.00
1724	85.00	18.00
1725	85.00	18.00
1727	85.00	26.00
1729	85.00	42.00
1780	85.00	26.00
1789	85.00	28.00
1790	85.00	28.00
1791	85.00	23.00
1795	85.00	24.00
1803	85.00	19.00
1804	85.00	14.00
1805	85.00	21.00
1863	85.00	23.00
1873	85.00	28.00
1874	85.00	27.00
1876	85.00	23.00
1877	85.00	28.00
1878	85.00	23.00
1882	85.00	32.00
1886	85.00	23.00
1887	85.00	14.00
1957	85.00	27.00
1958	85.00	27.00
1959	85.00	28.00
1960	85.00	23.00
1961	85.00	18.00
1969	85.00	27.00
1970	85.00	11.00
2040	85.00	27.00
2044	85.00	18.00
2048	85.00	39.00
2052	85.00	27.00
2053	85.00	8.00
2063	85.00	24.00
2064	85.00	28.00
2111	85.00	20.00
2127	85.00	17.00
2131	85.00	34.00
2136	85.00	7.00
2146	85.00	26.00
2214	85.00	28.00
2219	85.00	7.00
2226	85.00	22.00
2229	85.00	26.00
2274	85.00	24.00
2302	85.00	11.00
2308	85.00	17.00
2309	85.00	23.00
2310	85.00	22.00
2312	85.00	18.00
2385	85.00	12.00
2391	85.00	10.00
2392	85.00	23.00
2393	85.00	17.00
2395	85.00	25.00
2396	85.00	19.00
2458	85.00	26.00
2468	85.00	12.00
2469	85.00	14.00
2476	85.00	26.00
2477	85.00	19.00
2540	85.00	22.00
2541	85.00	22.00
2551	85.00	12.00
2552	85.00	10.00
2559	85.00	26.00
2605	85.00	23.00
2623	85.00	22.00
2624	85.00	22.00
2634	85.00	11.00
2635	85.00	10.00
2706	85.00	19.00
2711	85.00	22.00
2717	85.00	21.00
2718	85.00	4.00
2722	85.00	22.00
2725	85.00	29.00
2789	85.00	18.00
2800	85.00	21.00
2801	85.00	8.00
2805	85.00	29.00
2806	85.00	18.00
2808	85.00	29.00
2853	85.00	26.00
2871	85.00	23.00
2872	85.00	24.00
2877	85.00	24.00
2884	85.00	21.00
2888	85.00	25.00
2889	85.00	22.00
2891	85.00	25.00
2892	85.00	25.00
2936	85.00	25.00
2954	85.00	26.00
2967	85.00	21.00
2970	85.00	24.00
2971	85.00	25.00
2972	85.00	22.00
2973	85.00	25.00
2974	85.00	26.00
2975	85.00	25.00
3036	85.00	26.00
3049	85.00	20.00
3050	85.00	19.00
3052	85.00	23.00
3053	85.00	23.00
3054	85.00	24.00
3056	85.00	25.00
3057	85.00	29.00
3058	85.00	23.00
3132	85.00	20.00
3133	85.00	20.00
3210	85.00	23.00
3215	85.00	21.00
3216	85.00	15.00
3217	85.00	26.00
3219	85.00	27.00
3220	85.00	17.00
3285	85.00	24.00
3298	85.00	22.00
3299	85.00	15.00
3300	85.00	15.00
3301	85.00	24.00
3302	85.00	24.00
3303	85.00	17.00
3368	85.00	18.00
3381	85.00	22.00
3382	85.00	16.00
3383	85.00	15.00
3384	85.00	18.00
3385	85.00	24.00
3386	85.00	22.00
3451	85.00	21.00
3464	85.00	22.00
3465	85.00	18.00
3466	85.00	25.00
3467	85.00	22.00
3468	85.00	18.00
3469	85.00	14.00
3516	85.00	36.00
3533	85.00	22.00
3547	85.00	9.00
3548	85.00	18.00
3549	85.00	23.00
3550	85.00	22.00
3599	85.00	43.00
3616	85.00	28.00
3624	85.00	26.00
3630	85.00	9.00
3631	85.00	13.00
3632	85.00	17.00
3648	85.00	16.00
3649	85.00	18.00
3699	85.00	28.00
3707	85.00	26.00
3713	85.00	9.00
3714	85.00	16.00
3715	85.00	17.00
3730	85.00	15.00
3731	85.00	12.00
3732	85.00	18.00
3735	85.00	25.00
3781	85.00	21.00
3796	85.00	15.00
3797	85.00	16.00
3798	85.00	13.00
3813	85.00	15.00
3814	85.00	17.00
3818	85.00	23.00
3848	85.00	38.00
3864	85.00	21.00
3879	85.00	17.00
3880	85.00	16.00
3881	85.00	17.00
3896	85.00	18.00
3901	85.00	23.00
3931	85.00	38.00
3947	85.00	23.00
3955	85.00	27.00
3962	85.00	21.00
3963	85.00	22.00
4014	85.00	34.00
4029	85.00	27.00
4038	85.00	29.00
4112	85.00	18.00
4149	85.00	18.00
4232	85.00	19.00
4277	85.00	25.00
4287	85.00	21.00
4315	85.00	23.00
4316	85.00	22.00
4345	85.00	21.00
4359	85.00	26.00
4370	85.00	22.00
4398	85.00	23.00
4399	85.00	34.00
4441	85.00	22.00
4481	85.00	26.00
4564	85.00	28.00
4641	85.00	16.00
4642	85.00	22.00
4647	85.00	28.00
4688	85.00	20.00
4703	85.00	21.00
4724	85.00	16.00
4725	85.00	27.00
4806	85.00	23.00
4807	85.00	17.00
4808	85.00	27.00
4812	85.00	26.00
4886	85.00	29.00
4887	85.00	27.00
4888	85.00	32.00
4889	85.00	22.00
4890	85.00	25.00
4895	85.00	31.00
4952	85.00	27.00
4968	85.00	30.00
4970	85.00	30.00
4977	85.00	30.00
5006	85.00	17.00
5059	85.00	30.00
5100	85.00	10.00
5121	85.00	27.00
5124	85.00	18.00
5133	85.00	38.00
5201	85.00	27.00
5207	85.00	18.00
5215	85.00	34.00
5220	85.00	30.00
5264	85.00	24.00
5283	85.00	33.00
5285	85.00	14.00
5290	85.00	14.00
5307	85.00	28.00
5346	85.00	20.00
5347	85.00	16.00
5365	85.00	30.00
5368	85.00	14.00
5390	85.00	35.00
5420	85.00	24.00
5429	85.00	20.00
5448	85.00	22.00
5456	85.00	19.00
5463	85.00	32.00
5473	85.00	25.00
5510	85.00	20.00
5511	85.00	19.00
5530	85.00	31.00
5535	85.00	12.00
5539	85.00	19.00
5546	85.00	18.00
5556	85.00	25.00
5557	85.00	20.00
5560	85.00	27.00
5561	85.00	21.00
5592	85.00	22.00
5593	85.00	18.00
5613	85.00	35.00
5619	85.00	19.00
5629	85.00	18.00
5640	85.00	20.00
5641	85.00	24.00
5642	85.00	26.00
5643	85.00	26.00
5644	85.00	21.00
5670	85.00	20.00
5674	85.00	21.00
5695	85.00	25.00
5706	85.00	26.00
5712	85.00	31.00
5723	85.00	22.00
5724	85.00	29.00
5725	85.00	24.00
5753	85.00	17.00
5778	85.00	25.00
5789	85.00	26.00
5806	85.00	23.00
5836	85.00	16.00
5837	85.00	18.00
5838	85.00	26.00
5860	85.00	28.00
5869	85.00	8.00
5870	85.00	12.00
5871	85.00	18.00
5872	85.00	26.00
5887	85.00	14.00
5888	85.00	18.00
5889	85.00	20.00
5919	85.00	18.00
5920	85.00	24.00
5921	85.00	31.00
5943	85.00	21.00
5955	85.00	26.00
5962	85.00	27.00
5971	85.00	18.00
6003	85.00	24.00
6025	85.00	29.00
6045	85.00	27.00
6054	85.00	30.00
6072	85.00	21.00
6086	85.00	23.00
6087	85.00	29.00
6108	85.00	22.00
6117	85.00	20.00
6118	85.00	25.00
6128	85.00	29.00
6129	85.00	37.00
6136	85.00	29.00
6154	85.00	17.00
6155	85.00	17.00
6170	85.00	26.00
6191	85.00	22.00
6200	85.00	27.00
6201	85.00	29.00
6212	85.00	37.00
6219	85.00	23.00
6237	85.00	17.00
6238	85.00	14.00
6282	85.00	14.00
6283	85.00	27.00
6284	85.00	27.00
6295	85.00	30.00
6301	85.00	23.00
6302	85.00	23.00
6320	85.00	17.00
6321	85.00	14.00
6356	85.00	24.00
6365	85.00	15.00
6367	85.00	29.00
6383	85.00	14.00
6384	85.00	23.00
6403	85.00	17.00
6404	85.00	14.00
6405	85.00	13.00
6439	85.00	26.00
6447	85.00	20.00
6449	85.00	30.00
6466	85.00	24.00
6486	85.00	19.00
6487	85.00	16.00
6488	85.00	19.00
6489	85.00	20.00
6522	85.00	19.00
6529	85.00	27.00
6532	85.00	26.00
6533	85.00	27.00
6548	85.00	23.00
6569	85.00	19.00
6570	85.00	21.00
6572	85.00	22.00
6605	85.00	19.00
6611	85.00	26.00
6612	85.00	22.00
6615	85.00	26.00
6631	85.00	27.00
6646	85.00	24.00
6647	85.00	27.00
6648	85.00	22.00
6652	85.00	26.00
6653	85.00	28.00
6655	85.00	24.00
6688	85.00	25.00
6689	85.00	26.00
6690	85.00	29.00
6691	85.00	29.00
6692	85.00	21.00
6693	85.00	18.00
6709	85.00	31.00
6713	85.00	22.00
6728	85.00	24.00
6729	85.00	29.00
6731	85.00	28.00
6732	85.00	22.00
6735	85.00	24.00
6736	85.00	28.00
6738	85.00	24.00
6771	85.00	26.00
6772	85.00	26.00
6773	85.00	24.00
6774	85.00	29.00
6775	85.00	21.00
6782	85.00	21.00
6792	85.00	28.00
6795	85.00	23.00
6811	85.00	20.00
6814	85.00	31.00
6815	85.00	28.00
6816	85.00	20.00
6817	85.00	20.00
6818	85.00	25.00
6819	85.00	26.00
6821	85.00	22.00
6853	85.00	17.00
6854	85.00	19.00
6855	85.00	24.00
6865	85.00	25.00
6876	85.00	13.00
6877	85.00	19.00
6894	85.00	23.00
6897	85.00	31.00
6898	85.00	22.00
6899	85.00	20.00
6900	85.00	13.00
6901	85.00	25.00
6902	85.00	26.00
6904	85.00	21.00
6936	85.00	20.00
6937	85.00	19.00
6959	85.00	23.00
6977	85.00	25.00
6980	85.00	26.00
6981	85.00	17.00
6982	85.00	18.00
6983	85.00	14.00
6984	85.00	20.00
6985	85.00	25.00
6987	85.00	15.00
7023	85.00	30.00
7041	85.00	21.00
7042	85.00	23.00
7060	85.00	25.00
7064	85.00	17.00
7065	85.00	11.00
7066	85.00	14.00
7067	85.00	19.00
7068	85.00	25.00
7069	85.00	25.00
7070	85.00	15.00
7071	85.00	13.00
7106	85.00	30.00
7143	85.00	24.00
7146	85.00	25.00
7147	85.00	9.00
7148	85.00	8.00
7150	85.00	16.00
7151	85.00	19.00
7152	85.00	21.00
7153	85.00	20.00
7154	85.00	18.00
7225	85.00	29.00
7226	85.00	24.00
7229	85.00	25.00
7230	85.00	9.00
7231	85.00	8.00
7234	85.00	13.00
7235	85.00	21.00
7236	85.00	18.00
7237	85.00	18.00
7308	85.00	28.00
7309	85.00	27.00
7310	85.00	25.00
7312	85.00	23.00
7313	85.00	18.00
7317	85.00	15.00
7318	85.00	13.00
7319	85.00	18.00
7320	85.00	17.00
7321	85.00	23.00
7389	85.00	31.00
7391	85.00	24.00
7392	85.00	27.00
7393	85.00	23.00
7395	85.00	23.00
7396	85.00	18.00
7397	85.00	21.00
7398	85.00	29.00
7399	85.00	27.00
7400	85.00	15.00
7401	85.00	13.00
7402	85.00	18.00
7403	85.00	23.00
7419	85.00	29.00
7471	85.00	28.00
7472	85.00	22.00
7473	85.00	27.00
7474	85.00	24.00
7475	85.00	24.00
7476	85.00	17.00
7477	85.00	25.00
7478	85.00	19.00
7479	85.00	22.00
7480	85.00	22.00
7481	85.00	30.00
7482	85.00	18.00
7483	85.00	21.00
7484	85.00	10.00
7485	85.00	13.00
7486	85.00	9.00
7502	85.00	33.00
7556	85.00	20.00
7557	85.00	24.00
7558	85.00	12.00
7559	85.00	17.00
7560	85.00	23.00
7561	85.00	19.00
7562	85.00	17.00
7563	85.00	22.00
7564	85.00	22.00
7565	85.00	18.00
7566	85.00	15.00
7567	85.00	10.00
7568	85.00	13.00
7569	85.00	9.00
7585	85.00	33.00
7612	85.00	20.00
7639	85.00	26.00
7640	85.00	17.00
7641	85.00	11.00
7642	85.00	16.00
7643	85.00	20.00
7644	85.00	22.00
7645	85.00	11.00
7646	85.00	13.00
7650	85.00	18.00
